ID,Type,Node OK,Link OK,Arg Mismatch,Pred Tasks,Gold Tasks,Error Summary
25671101,dag,✗,✗,2,audio-to-image -> image colorizer -> image stitcher,audio-to-image -> image colorizer -> image search (by image) -> image stitcher,node_mismatch; link_mismatch; arg_mismatch(2)
23190139,dag,✗,✓,3,video downloader -> video speed changer -> audio-to-text,audio-to-text -> video downloader -> video speed changer,node_mismatch; arg_mismatch(3)
79870802,chain,✗,✗,3,url extractor -> image downloader -> image colorizer,image colorizer -> image downloader -> url extractor,node_mismatch; link_mismatch; arg_mismatch(3)
18188794,single,✗,✗,1,image search -> image downloader,,node_mismatch; link_mismatch; arg_mismatch(1)
48612870,chain,✓,✓,1,text grammar checker -> text simplifier -> url extractor -> video downloader,text grammar checker -> text simplifier -> url extractor -> video downloader,arg_mismatch(1)
65576465,chain,✗,✓,4,image-to-text -> text sentiment analysis -> text-to-audio,topic generator -> image-to-text -> text sentiment analysis -> text-to-audio,node_mismatch; arg_mismatch(4)
20786177,chain,✗,✗,2,text search -> audio-to-text,topic generator -> url extractor -> podcast downloader -> podcast-to-text,node_mismatch; link_mismatch; arg_mismatch(2)
15864571,single,✓,✓,1,text-to-audio,text-to-audio,arg_mismatch(1)
32313628,chain,✓,✓,1,video stabilizer -> video voiceover -> video speed changer,video stabilizer -> video voiceover -> video speed changer,arg_mismatch(1)
51390841,chain,✗,✗,3,url extractor -> video downloader -> video voiceover,article spinner -> url extractor -> video downloader -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(3)
14279881,chain,✗,✗,3,url extractor -> audio downloader -> audio-to-text,audio downloader -> audio-to-text -> url extractor,node_mismatch; link_mismatch; arg_mismatch(3)
26493368,single,✓,✓,1,text-to-audio,text-to-audio,arg_mismatch(1)
42164344,single,✓,✓,1,audio effects,audio effects,arg_mismatch(1)
68700408,chain,✗,✗,1,text translator -> keyword extractor -> text search,text translator -> keyword extractor -> text search -> url extractor,node_mismatch; link_mismatch; arg_mismatch(1)
45395631,chain,✗,✗,0,text translator -> url extractor -> text summarizer,text translator -> text summarizer -> url extractor,node_mismatch; link_mismatch
33065416,single,✓,✓,1,image downloader,image downloader,arg_mismatch(1)
78662083,chain,✗,✗,2,topic generator,topic generator -> keyword extractor -> text sentiment analysis,node_mismatch; link_mismatch; arg_mismatch(2)
33439445,dag,✗,✗,4,text grammar checker -> audio effects -> audio-to-text,audio effects -> audio-to-text -> text grammar checker -> text grammar checker,node_mismatch; link_mismatch; arg_mismatch(4)
26406843,chain,✗,✗,6,image-to-video -> video-to-audio -> video-to-text -> topic generator -> text translator -> text-to-audio -> video synchronization -> video-to-image,image-to-video -> video-to-text -> topic generator -> text translator -> text-to-audio -> video synchronization -> video-to-image,node_mismatch; link_mismatch; arg_mismatch(6)
13468023,chain,✗,✗,1,text downloader -> keyword extractor -> voice changer -> audio effects,text downloader -> keyword extractor -> voice changer,node_mismatch; link_mismatch; arg_mismatch(1)
16278013,chain,✗,✗,5,audio-to-text -> url extractor -> video voiceover -> video-to-image -> image search (by image),audio noise reduction -> audio-to-text -> url extractor -> text downloader -> article spinner -> video voiceover -> video-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(5)
26068251,chain,✗,✗,4,image-to-text -> text sentiment analysis -> video downloader -> video-to-image -> image search (by image),image-to-text -> text sentiment analysis -> url extractor -> video downloader -> video-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(4)
17527773,chain,✗,✓,2,video speed changer,text translator -> video speed changer,node_mismatch; arg_mismatch(2)
16017611,chain,✓,✓,1,audio splicer -> audio effects -> audio noise reduction -> audio-to-image,audio splicer -> audio effects -> audio noise reduction -> audio-to-image,arg_mismatch(1)
32663184,single,✓,✓,1,video speed changer,video speed changer,arg_mismatch(1)
19363242,single,✓,✓,1,voice changer,voice changer,arg_mismatch(1)
10884823,chain,✗,✗,3,video-to-audio -> audio-to-text -> keyword extractor -> audio effects -> video synchronization -> video speed changer -> video voiceover,audio downloader -> audio-to-text -> keyword extractor -> audio effects -> video synchronization -> video speed changer -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(3)
26380110,dag,✗,✗,3,audio-to-image -> image colorizer -> image-to-text,audio-to-text -> text-to-image -> image colorizer -> image-to-text,node_mismatch; link_mismatch; arg_mismatch(3)
18040031,single,✓,✓,1,image search,image search,arg_mismatch(1)
33837419,single,✓,✓,1,image downloader,image downloader,arg_mismatch(1)
33359257,dag,✗,✗,1,text translator -> text expander,text translator -> text expander -> text grammar checker,node_mismatch; link_mismatch; arg_mismatch(1)
89932753,dag,✗,✗,1,topic generator -> text-to-image,topic generator -> keyword extractor -> text summarizer -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(1)
32540189,chain,✗,✗,2,text search -> text summarizer -> text expander -> keyword extractor -> text-to-image,text search -> text summarizer -> article rewrite -> keyword extractor -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(2)
15961119,chain,✗,✗,3,text search -> text summarizer,text simplifier -> text search -> topic generator,node_mismatch; link_mismatch; arg_mismatch(3)
33941946,chain,✗,✗,3,video-to-audio -> audio-to-text -> text paraphraser -> text summarizer,video-to-text -> text paraphraser -> text summarizer,node_mismatch; link_mismatch; arg_mismatch(3)
13754311,chain,✗,✗,4,text summarizer -> text-to-audio -> audio-to-text -> text search -> text translator,text translator -> text summarizer -> text-to-audio -> audio-to-text -> text search,node_mismatch; link_mismatch; arg_mismatch(4)
26559903,chain,✓,✓,1,video speed changer -> video-to-audio -> audio-to-text -> video search,video speed changer -> video-to-audio -> audio-to-text -> video search,arg_mismatch(1)
19631397,single,✓,✓,1,url extractor,url extractor,arg_mismatch(1)
28140414,dag,✗,✗,2,text-to-audio -> video voiceover,text sentiment analysis -> video processing -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(2)
31212211,chain,✗,✗,4,video-to-audio -> audio-to-text -> video speed changer -> video speed changer,text expander -> text simplifier -> video speed changer,node_mismatch; link_mismatch; arg_mismatch(4)
13370631,single,✓,✓,1,text-to-image,text-to-image,arg_mismatch(1)
25511517,chain,✗,✗,4,video-to-audio -> audio-to-text -> keyword extractor -> image search -> image-to-video,video-to-text -> keyword extractor -> text search -> text-to-video,node_mismatch; link_mismatch; arg_mismatch(4)
23321317,chain,✓,✓,1,url extractor -> text downloader -> video speed changer,url extractor -> text downloader -> video speed changer,arg_mismatch(1)
21426178,chain,✗,✗,6,audio noise reduction -> audio noise reduction -> audio splicer -> audio-to-image -> image-to-video -> video synchronization,audio splicer -> audio noise reduction -> audio-to-text -> keyword extractor -> text-to-video -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(6)
13450285,chain,✓,✗,1,audio-to-text -> text sentiment analysis -> text search -> text-to-audio,audio-to-text -> text sentiment analysis -> text search -> text-to-audio,link_mismatch; arg_mismatch(1)
15854959,chain,✓,✓,1,text simplifier -> text translator -> text grammar checker -> text summarizer -> article spinner -> video voiceover,text simplifier -> text translator -> text grammar checker -> text summarizer -> article spinner -> video voiceover,arg_mismatch(1)
28231852,single,✗,✗,2,text-to-video -> image stitcher,text-to-video,node_mismatch; link_mismatch; arg_mismatch(2)
50953250,chain,✗,✗,2,image-to-text -> article spinner,article spinner -> image-to-text,node_mismatch; link_mismatch; arg_mismatch(2)
10949447,chain,✗,✗,4,video-to-audio -> audio-to-text -> text grammar checker -> video search -> video-to-image,video-to-text -> text grammar checker -> video search -> video-to-image,node_mismatch; link_mismatch; arg_mismatch(4)
73089175,chain,✓,✓,1,text search -> text sentiment analysis -> text-to-video,text search -> text sentiment analysis -> text-to-video,arg_mismatch(1)
10594142,chain,✓,✗,1,audio noise reduction -> audio splicer -> audio-to-text -> text paraphraser -> text grammar checker -> voice changer,audio noise reduction -> audio splicer -> audio-to-text -> text paraphraser -> text grammar checker -> voice changer,link_mismatch; arg_mismatch(1)
79564927,chain,✗,✗,1,audio effects -> audio-to-image -> image search,audio effects -> audio-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(1)
57189510,single,✓,✓,1,audio effects,audio effects,arg_mismatch(1)
74781405,chain,✗,✗,2,image-to-text -> video speed changer,image-to-text -> keyword extractor -> video speed adjuster,node_mismatch; link_mismatch; arg_mismatch(2)
29327419,dag,✗,✗,3,keyword extractor -> video-to-image -> image search (by image),keyword extractor -> image search -> video-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(3)
22743517,chain,✓,✗,3,video speed changer -> video-to-audio -> audio noise reduction -> video synchronization,video speed changer -> video-to-audio -> audio noise reduction -> video synchronization,link_mismatch; arg_mismatch(3)
62452405,single,✓,✓,1,text-to-image,text-to-image,arg_mismatch(1)
13587508,dag,✗,✗,4,audio noise reduction -> text-to-audio -> audio splicer,article spinner -> voice changer -> audio noise reduction -> audio splicer,node_mismatch; link_mismatch; arg_mismatch(4)
19175928,single,✗,✗,2,image search -> image downloader,image search,node_mismatch; link_mismatch; arg_mismatch(2)
28165088,chain,✓,✗,1,text sentiment analysis -> text translator -> text-to-audio -> audio splicer,text sentiment analysis -> text translator -> text-to-audio -> audio splicer,link_mismatch; arg_mismatch(1)
14880287,chain,✗,✗,3,text simplifier -> keyword extractor -> url extractor,text simplifier -> topic generator -> text paraphraser -> url extractor,node_mismatch; link_mismatch; arg_mismatch(3)
91590573,dag,✗,✗,2,audio splicer -> audio noise reduction -> voice changer -> video-to-audio -> video synchronization -> video stabilizer,audio splicer -> audio noise reduction -> voice changer -> video stabilizer -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(2)
28353590,chain,✗,✗,2,text search -> text-to-image,text translator -> text search -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(2)
16283641,dag,✓,✗,1,text-to-image -> video-to-image -> image-to-video,text-to-image -> video-to-image -> image-to-video,link_mismatch; arg_mismatch(1)
20451284,chain,✓,✗,3,text downloader -> topic generator -> text search -> video speed changer -> video-to-image,text downloader -> topic generator -> text search -> video speed changer -> video-to-image,link_mismatch; arg_mismatch(3)
15289357,chain,✓,✓,1,url extractor -> audio downloader -> audio-to-text -> image search,url extractor -> audio downloader -> audio-to-text -> image search,arg_mismatch(1)
88823141,chain,✗,✗,2,audio-to-image -> image search (by image),audio-to-text -> topic generator -> text-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(2)
74478360,chain,✗,✗,6,image colorizer -> image-to-video -> video stabilizer -> video voiceover -> video speed changer,image downloader -> image colorizer -> image-to-video -> video stabilizer -> video voiceover -> video speed changer,node_mismatch; link_mismatch; arg_mismatch(6)
15307609,chain,✗,✗,3,video search -> video synchronization,video search -> video synchronization -> video stabilizer,node_mismatch; link_mismatch; arg_mismatch(3)
21790319,dag,✓,✓,1,audio downloader -> voice changer -> audio-to-image,audio downloader -> voice changer -> audio-to-image,arg_mismatch(1)
29888089,chain,✗,✗,3,text grammar checker -> text sentiment analysis -> text expander -> text-to-audio -> audio effects,text grammar checker -> text sentiment analysis -> text expander -> audio effects,node_mismatch; link_mismatch; arg_mismatch(3)
22006537,chain,✗,✗,5,video-to-image -> image-to-text -> text paraphraser -> text translator -> video voiceover,image-to-text -> text paraphraser -> text translator -> video voiceover -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(5)
20363313,chain,✓,✗,1,text downloader -> text simplifier -> text sentiment analysis -> article spinner -> video voiceover,text downloader -> text simplifier -> text sentiment analysis -> article spinner -> video voiceover,link_mismatch; arg_mismatch(1)
